step,EKF,G-FOLD,PID_Controller,RL_Controller,FTCA,Transformer,FDIR,HTN_Planner,GOAC,SW_Bus,total_ms
475,0.5287999520078301,0.15879992861300707,0.40659995283931494,0.06029999349266291,3.3408000599592924,0.004200031980872154,0.1775999553501606,0.3352999920025468,0.010999967344105244,0.027399975806474686,5.960299982689321
476,0.3082000184804201,0.09579991456121206,0.24459999985992908,0.02759997732937336,1.7452000174671412,0.0030999071896076202,0.12700003571808338,0.19209994934499264,0.008499948307871819,0.020699924789369106,3.2392999855801463
477,0.5299999611452222,0.15609990805387497,0.43430004734545946,0.054200063459575176,5.003000027500093,0.006100046448409557,0.21399999968707561,0.3923000767827034,0.013699987903237343,0.030499999411404133,7.8081999672576785
478,0.43759995605796576,0.14670006930828094,0.3557999152690172,0.04409998655319214,2.9557000380009413,0.003800028935074806,0.16659998800605536,0.2595999976620078,0.011199968867003918,0.02619996666908264,5.187600036151707
479,0.4384000785648823,0.14100002590566874,0.37919997703284025,0.04579999949783087,2.7482000878080726,0.005899928510189056,0.2039000391960144,0.3622000804170966,0.013599987141788006,0.029499991796910763,5.171899916604161
480,0.4526000702753663,59.4911000225693,0.34639996010810137,0.044899992644786835,2.769799903035164,0.00400003045797348,0.16410008538514376,0.2597999991849065,0.01109996810555458,0.026700086891651154,64.29980008397251
481,0.3165999660268426,0.08840009104460478,0.20990008488297462,0.02650008536875248,1.6302000731229782,0.00300002284348011,0.11709996033459902,0.22130005527287722,0.00900006853044033,0.020900042727589607,3.1253000488504767
482,0.4273999948054552,0.1311999512836337,0.3428999334573746,0.04099996294826269,3.1565999379381537,0.00400003045797348,0.1669999910518527,0.3200999926775694,0.010899966582655907,0.026600086130201817,5.45939989387989
483,0.38870004937052727,0.12800004333257675,0.3263999242335558,0.03829994238913059,2.7365999994799495,0.002900022082030773,0.1262999139726162,0.34609995782375336,0.012499978765845299,0.02989999484270811,4.876999999396503
484,0.3125000512227416,0.09679992217570543,0.21510000806301832,0.02589996438473463,2.8603000100702047,0.00400003045797348,0.16109994612634182,0.25569996796548367,0.010599964298307896,0.02610008232295513,4.401100100949407
485,0.41450001299381256,0.1346999779343605,0.3733999328687787,0.043199979700148106,2.4533000541850924,0.002900022082030773,0.11739996261894703,0.20979996770620346,0.007999944500625134,0.01850002445280552,4.535500076599419
486,0.41069998405873775,0.13419997412711382,0.36049995105713606,0.04710000939667225,2.901999978348613,0.003800028935074806,0.1607000594958663,0.2522999420762062,0.010399962775409222,0.025300076231360435,5.143800051882863
487,0.47480000648647547,0.09119999594986439,0.2095999661833048,0.024799956008791924,1.6614999622106552,0.002700020559132099,0.11300004553049803,0.15239999629557133,0.008199946023523808,0.01889991108328104,3.179799998179078
488,0.4149000160396099,0.14489993918687105,0.37569995038211346,0.0638000201433897,2.947299974039197,0.0037999125197529793,0.16149994917213917,0.24960003793239594,0.010600080713629723,0.026399968191981316,5.180999985896051
489,0.27930003125220537,0.08669996168464422,0.20220002625137568,0.024099950678646564,1.5419000992551446,0.002700020559132099,0.11369993444532156,0.14920008834451437,0.007400056347250938,0.017900019884109497,2.8614000184461474
490,0.672199996188283,49.25279994495213,0.5161999724805355,0.05510007031261921,3.840800025500357,0.00300002284348011,0.12690003495663404,0.2207999350503087,0.008499948307871819,0.033800024539232254,55.678300093859434
491,0.4817000590264797,0.13479997869580984,0.3836000105366111,0.045199994929134846,3.066500066779554,0.003500026650726795,0.16369996592402458,0.2581999870017171,0.010200077667832375,0.024300068616867065,5.361299961805344
492,0.4416999872773886,0.16709999181330204,0.6006000330671668,0.02819998189806938,1.66229996830225,0.002700020559132099,0.11340004857629538,0.152299995534122,0.008500064723193645,0.018299906514585018,3.715300001204014
493,0.4013000288978219,0.1556000206619501,0.28060004115104675,0.026699970476329327,1.5671999426558614,0.002600019797682762,0.11369993444532156,0.15269999857991934,0.008199946023523808,0.01810002140700817,3.2383999787271023
494,0.27989991940557957,0.08899997919797897,0.2552999649196863,0.0315000070258975,1.604099990800023,0.003100023604929447,0.11659995652735233,0.14929997269064188,0.007999944500625134,0.01880002673715353,2.9670000076293945
495,0.3342999843880534,0.08649996016174555,0.20220002625137568,0.0252000754699111,1.649899990297854,0.003200024366378784,0.11879997327923775,0.15259999781847,0.009199953638017178,0.01750001683831215,3.019800060428679
496,0.4208000609651208,0.13970001600682735,0.36239996552467346,0.04249997437000275,2.9996999073773623,0.004200031980872154,0.1759000588208437,0.2454998902976513,0.010899966582655907,0.025399960577487946,5.282300058752298
497,0.4296000115573406,0.1362999901175499,0.35230000503361225,0.042400090023875237,2.798000001348555,0.0037999125197529793,0.16990001313388348,0.26110000908374786,0.011899974197149277,0.026699970476329327,4.971600021235645
498,0.44269999489188194,0.15079998411238194,0.3719000378623605,0.04509999416768551,2.8306000167503953,0.00400003045797348,0.17200002912431955,0.26110000908374786,0.012599979527294636,0.031099887564778328,5.099899950437248
499,0.3056999994441867,0.09450002107769251,0.22679998073726892,0.027600093744695187,2.8505000518634915,0.0032999087125062943,0.12690003495663404,0.17019989900290966,0.008199946023523808,0.021300045773386955,4.337300080806017
500,0.6819999543949962,53.154699970036745,0.24560000747442245,0.02589996438473463,1.5487000346183777,0.002700020559132099,0.11350004933774471,0.1745999325066805,0.008399947546422482,0.018400023691356182,56.42680008895695
501,0.41390000842511654,0.1354999840259552,0.36339997313916683,0.045900000259280205,3.0614000279456377,0.004800036549568176,0.20189990755170584,0.17390004359185696,0.008300063200294971,0.01910002902150154,5.228299996815622
502,0.28499995823949575,0.09139999747276306,0.20790006965398788,0.02550007775425911,1.5674999449402094,0.002900022082030773,0.11159991845488548,0.15109998639672995,0.007999944500625134,0.020400038920342922,2.88309995085001
503,0.41340000461786985,0.13749999925494194,0.3826000029221177,0.04409998655319214,2.9146000742912292,0.003600027412176132,0.1708000199869275,0.25299994740635157,0.010299962013959885,0.025699962861835957,5.194699973799288
504,0.4403000930324197,0.16789999790489674,0.3575000446289778,0.04400010220706463,2.9389000264927745,0.0036999117583036423,0.1591000473126769,0.25200005620718,0.0100000761449337,0.024300068616867065,5.18720003310591
505,0.3782999701797962,0.09220000356435776,0.20320003386586905,0.024300068616867065,1.6212000045925379,0.0027999049052596092,0.11430005542933941,0.15030009672045708,0.007900060154497623,0.017700018361210823,3.0215999577194452
506,0.4411999834701419,0.13550010044127703,0.3515999997034669,0.04539999645203352,2.9479999793693423,0.0038999132812023163,0.17230003140866756,0.2791000297293067,0.011699972674250603,0.024400069378316402,5.170700023882091
507,0.41619990952312946,0.1556000206619501,0.37379993591457605,0.04249997437000275,3.055899986065924,0.004199915565550327,0.19159994553774595,0.25370006915181875,0.011199968867003918,0.024399952962994576,5.345799960196018
508,0.47850003466010094,0.16080006025731564,0.34840009175240993,0.043899985030293465,1.7272999975830317,0.0034999102354049683,0.12009998317807913,0.16059994231909513,0.008199946023523808,0.019700033590197563,3.9066000608727336
509,0.610099988989532,0.1623999560251832,0.39059994742274284,0.04379998426884413,3.087499993853271,0.004800036549568176,0.1981999957934022,0.3120000474154949,0.011999974958598614,0.028499984182417393,5.718200001865625
510,0.46230002772063017,43.5038999421522,0.22759998682886362,0.02719997428357601,1.8551000393927097,0.002800021320581436,0.12159999459981918,0.18279999494552612,0.008100061677396297,0.02110004425048828,47.10149997845292
511,0.46690006274729967,0.1365999924018979,0.3372000064700842,0.071900081820786,3.193099983036518,0.004199915565550327,0.16920000780373812,0.3220000071451068,0.011599971912801266,0.026999972760677338,5.587100051343441
512,0.29450003057718277,0.14160003047436476,0.2204999327659607,0.025799963623285294,1.7084000864997506,0.003400025889277458,0.1601999392732978,0.37370005156844854,0.012899981811642647,0.02729997504502535,3.508000052534044
513,0.48129993956536055,0.15139998868107796,0.37180003710091114,0.044899992644786835,2.013599965721369,0.009599956683814526,0.17410004511475563,0.17030001617968082,0.008899951353669167,0.02029992174357176,4.108799970708787
514,0.38659991696476936,0.12440001592040062,0.3303999546915293,0.059399986639618874,2.993799978867173,0.0035999109968543053,0.15940004959702492,0.2544000744819641,0.010400079190731049,0.02519995905458927,5.145999952219427
515,0.5243000341579318,0.1973999897018075,0.33009995240718126,0.02589996438473463,1.9808999495580792,0.00409991480410099,0.12310000602155924,0.27089996729046106,0.008699949830770493,0.02029992174357176,4.034699988551438
516,0.44730002991855145,0.14579994603991508,0.3665999975055456,0.04369998350739479,2.883399953134358,0.003800028935074806,0.15900004655122757,0.25219994131475687,0.010599964298307896,0.02589996438473463,5.1126000471413136
517,0.417300034314394,0.1341000897809863,0.3504999913275242,0.04349998198449612,2.8970999410375953,0.003800028935074806,0.15930004883557558,0.2554000820964575,0.010300078429281712,0.02519995905458927,5.092200008220971
518,0.4118999931961298,0.13619998935610056,0.37919997703284025,0.0447999918833375,3.0189999379217625,0.003600027412176132,0.15900004655122757,0.2642000326886773,0.011899974197149277,0.02929999027401209,5.297500058077276
519,0.4187999293208122,0.13770000077784061,0.35930005833506584,0.04300009459257126,3.0737000051885843,0.004299916326999664,0.15899993013590574,0.2549000782892108,0.010699965059757233,0.02459995448589325,5.331199965439737
520,0.44710002839565277,40.47619993798435,0.22569997236132622,0.02659996971487999,1.993000041693449,0.002600019797682762,0.11869997251778841,0.21389999892562628,0.008499948307871819,0.01910002902150154,44.038499938324094
521,0.48940000124275684,0.14569994527846575,0.37100003100931644,0.04369998350739479,2.9389000264927745,0.0037999125197529793,0.16010005492717028,0.2544000744819641,0.010699965059757233,0.025099958293139935,5.22549997549504
522,0.42269995901733637,0.12780004180967808,0.3252000315114856,0.03999995533376932,2.68909998703748,0.004400033503770828,0.18430000636726618,0.32510003075003624,0.012599979527294636,0.023699947632849216,4.790600039996207
523,0.4675000673159957,0.16330007929354906,0.3825000021606684,0.051299924962222576,3.4144000383093953,0.003100023604929447,0.12049998622387648,0.16659998800605536,0.010399962775409222,0.021300045773386955,5.814400035887957
524,0.31100003980100155,0.08939998224377632,0.20700006280094385,0.0252000754699111,1.6096999170258641,0.002700020559132099,0.12039998546242714,0.1550999004393816,0.008199946023523808,0.019700033590197563,2.9630999779328704
525,0.3469999646767974,0.09019998833537102,0.2093999646604061,0.02459995448589325,2.457599970512092,0.004599918611347675,0.28739997651427984,0.3600999480113387,0.013299984857439995,0.029199989512562752,4.262999980710447
526,0.33329997677356005,0.3554000286385417,0.4648999311029911,0.05279993638396263,3.5253999521955848,0.004499917849898338,0.1865000231191516,0.17110002227127552,0.008499948307871819,0.020900042727589607,6.326999980956316
527,0.44249999336898327,0.14300004113465548,0.37539994809776545,0.04640000406652689,7.124399999156594,0.006700051017105579,0.21150009706616402,0.3027000930160284,0.012299977242946625,0.02810009755194187,9.537899983115494
528,0.4708999767899513,0.14729995746165514,0.39709999691694975,0.047900015488266945,3.616799949668348,0.0032999087125062943,0.11899997480213642,0.17460004892200232,0.008100061677396297,0.020000035874545574,6.212600041180849
529,0.46230002772063017,0.1428000396117568,0.3842998994514346,0.04710000939667225,2.590400050394237,0.0028999056667089462,0.12209999840706587,0.16199995297938585,0.008499948307871819,0.020700041204690933,4.740399890579283
530,0.7680999115109444,73.58670001849532,0.39490009658038616,0.04900002386420965,2.3496999638155103,0.00300002284348011,0.1354999840259552,0.15829992480576038,0.00879995059221983,0.02189993392676115,78.79649999085814
531,0.47770002856850624,0.1553000183776021,0.3866000333800912,0.04549999721348286,2.2355999099090695,0.003300025127828121,0.12139999307692051,0.18220010679215193,0.008699949830770493,0.020000035874545574,5.047700018621981
532,0.443600001744926,0.13669999316334724,0.3664999967440963,0.04079996142536402,3.373699961230159,0.004100031219422817,0.17389992717653513,0.3301000688225031,0.011399970389902592,0.02759997732937336,5.770800053142011
533,0.4282000008970499,0.13749999925494194,0.3872000379487872,0.04900002386420965,3.380499896593392,0.004100031219422817,0.24740002118051052,0.6104999920353293,0.01409999094903469,0.03130000550299883,6.253400002606213
534,0.4523999523371458,0.14340004418045282,0.38650003261864185,0.04650000482797623,3.3500000135973096,0.004300032742321491,0.18800003454089165,1.2941999593749642,0.016400008462369442,0.033400021493434906,6.7480000434443355
535,0.35669992212206125,0.09410001803189516,0.2175000263378024,0.026099965907633305,1.564999925903976,0.002600019797682762,0.11459994129836559,0.15249999705702066,0.007899943739175797,0.01950003206729889,2.9727999353781343
536,0.28440007008612156,0.08779997006058693,0.5784999812021852,0.04910002462565899,3.23569995816797,0.00300002284348011,0.12139999307692051,0.2698000753298402,0.008800067007541656,0.019700033590197563,5.553400027565658
537,0.2818000502884388,0.08709996473044157,0.20430004224181175,0.027600093744695187,1.7591000068932772,0.004599918611347675,0.17899996601045132,0.24399999529123306,0.009599956683814526,0.02350006252527237,3.2631000503897667
538,0.42970001231878996,0.09660003706812859,0.2383999526500702,0.028999987989664078,1.6009000828489661,0.002600019797682762,0.1284000463783741,0.18250010907649994,0.007900060154497623,0.019300030544400215,3.2598000252619386
539,0.47149998135864735,0.14500005636364222,0.3656999906525016,0.044599990360438824,2.880699932575226,0.003600027412176132,0.16440008766949177,0.26650005020201206,0.011600088328123093,0.034800032153725624,5.194100085645914
540,0.5193999968469143,60.46139996033162,0.5449999589473009,0.04349998198449612,2.649800037033856,0.003700028173625469,0.15839992556720972,0.23870007134974003,0.011199968867003918,0.02820009831339121,65.55380008649081
541,0.4224999574944377,0.1335000852122903,0.3415000392124057,0.0393999507650733,2.766599995084107,0.004900037311017513,0.17220003064721823,0.26599992997944355,0.011599971912801266,0.026900088414549828,4.921200103126466
542,0.3229000139981508,0.09370001498609781,0.2106999745592475,0.024499953724443913,1.8031999934464693,0.003300025127828121,0.12640003114938736,0.2324000233784318,0.010300078429281712,0.024399952962994576,3.292699926532805
543,0.28570007998496294,0.08709996473044157,0.19649998284876347,0.04409998655319214,2.9148999601602554,0.003200024366378784,0.13179995585232973,0.23619993589818478,0.013399985618889332,0.027999980375170708,5.033599911257625
544,0.4187999293208122,0.139000010676682,0.3325000870972872,0.04309997893869877,2.7815999928861856,0.003800028935074806,0.1778000732883811,0.24620001204311848,0.01079996582120657,0.02859998494386673,4.932599957101047
545,0.3258999204263091,0.10189996100962162,0.5822000093758106,0.05530007183551788,2.133200061507523,0.0036999117583036423,0.12820004485547543,0.17200002912431955,0.00909995287656784,0.02059992402791977,4.3039999436587095
546,0.42890000622719526,0.13369997031986713,0.3272999310865998,0.043199979700148106,4.592000041157007,0.005299923941493034,0.23399991914629936,0.2997999545186758,0.00909995287656784,0.022099935449659824,6.821800023317337
547,0.4285000031813979,0.13920001219958067,0.3524000057950616,0.042800093069672585,2.635899931192398,0.003700028173625469,0.1583000412210822,0.24319998919963837,0.010900082997977734,0.025499961338937283,4.752799984999001
548,0.341600039973855,0.10069995187222958,0.2463000128045678,0.029499991796910763,1.6157999634742737,0.00300002284348011,0.11929997708648443,0.23559993132948875,0.009899958968162537,0.021999934688210487,3.2239999854937196
549,0.3154999576508999,0.0887999776750803,0.21980004385113716,0.02759997732937336,1.6908000688999891,0.00300002284348011,0.13269996270537376,0.1783999614417553,0.009299954399466515,0.022099935449659824,3.116499981842935
550,0.6485000485554338,43.759800028055906,0.23509992752224207,0.048200017772614956,3.546499996446073,0.003100023604929447,0.11879997327923775,0.2145000034943223,0.008100061677396297,0.020200037397444248,49.4250999763608
551,0.317899975925684,0.09600003249943256,0.24269998539239168,0.029099988751113415,1.8378000240772963,0.002900022082030773,0.12320000678300858,0.22460008040070534,0.008100061677396297,0.020000035874545574,3.3261000644415617
552,0.5991000216454268,0.1653999788686633,0.4298000130802393,0.0521000474691391,3.5590999759733677,0.004799920134246349,0.282999943010509,0.3576000453904271,0.012499978765845299,0.029499991796910763,6.67330005671829
553,0.3247000277042389,0.0977999297901988,0.36619999445974827,0.05249993409961462,4.810100072063506,0.003100023604929447,0.12500002048909664,0.188700039871037,0.0077999429777264595,0.02189993392676115,7.152999984100461
554,0.3108000382781029,0.09180000051856041,0.20999996922910213,0.026099965907633305,1.5843999572098255,0.002600019797682762,0.11599995195865631,0.16029994003474712,0.007999944500625134,0.01780001912266016,2.9412000440061092
555,0.2949000336229801,0.0926000066101551,0.20950008183717728,0.025700079277157784,3.5478000063449144,0.003400025889277458,0.17250003293156624,0.2741999924182892,0.008600065484642982,0.020900042727589607,5.6724000023677945
556,0.30509999487549067,0.0914999982342124,0.21590001415461302,0.026400084607303143,1.7869999865069985,0.002499902620911598,0.12780004180967808,0.15989993698894978,0.008199946023523808,0.020200037397444248,3.415999934077263
557,0.30779989901930094,0.09450002107769251,0.5012999754399061,0.11899997480213642,2.0047000143676996,0.002700020559132099,0.1191999763250351,0.15740003436803818,0.007700058631598949,0.019300030544400215,4.458599956706166
558,0.42810000013560057,0.15110010281205177,0.3624000819399953,0.045199994929134846,3.009699983522296,0.003700028173625469,0.1626000739634037,0.2715000882744789,0.011499971151351929,0.026799971237778664,5.278000026009977
559,0.43919996824115515,0.1452000578865409,0.3497999859973788,0.044199987314641476,2.9458999633789062,0.0039000296965241432,0.16430008690804243,0.2584999892860651,0.01109996810555458,0.025399960577487946,5.1886000437662005
560,0.649099936708808,54.8783999402076,0.21229998674243689,0.025099958293139935,2.040899940766394,0.002600019797682762,0.1140000531449914,0.152299995534122,0.00800006091594696,0.017999904230237007,58.52530000265688
561,0.28719997499138117,0.08970010094344616,0.21570001263171434,0.024699955247342587,1.6071000136435032,0.002700020559132099,0.11359993368387222,0.14809996355324984,0.0076999422162771225,0.017700018361210823,2.924900036305189
562,0.4171000327914953,0.1379000023007393,0.3844000166282058,0.04309997893869877,2.940500038675964,0.004100031219422817,0.15930004883557558,0.25260006077587605,0.010300078429281712,0.02410006709396839,5.198200000450015
563,0.2880000974982977,0.08669996168464422,0.2028000308200717,0.026300083845853806,2.7950999792665243,0.004600035026669502,0.20810007117688656,0.42860000394284725,0.012499978765845299,0.027000089175999165,4.52599988784641
564,0.447999918833375,0.16259995754808187,0.3551000263541937,0.04260009154677391,2.992199966683984,0.0038999132812023163,0.16009993851184845,0.25290006306022406,0.010599964298307896,0.024399952962994576,5.253499955870211
565,0.42529997881501913,0.139000010676682,0.3855000250041485,0.04429998807609081,3.064400050789118,0.004100031219422817,0.18859992269426584,0.25729998014867306,0.010399962775409222,0.025300076231360435,5.355900037102401
566,0.4417999880388379,0.13830000534653664,0.38790004327893257,0.04340009763836861,2.8376999543979764,0.00400003045797348,0.18820003606379032,0.323199899867177,0.01279998105019331,0.029999995604157448,5.410999990999699
567,0.44790003448724747,0.1382000045850873,0.3812001086771488,0.04439998883754015,3.0179000459611416,0.0039000296965241432,0.219699926674366,0.2826000563800335,0.011199968867003918,0.02559996210038662,5.34709997009486
568,0.4417999880388379,0.13870000839233398,0.41119998786598444,0.04279997665435076,2.992599969729781,0.0038999132812023163,0.175400055013597,0.2492000348865986,0.010299962013959885,0.02410006709396839,5.247400025837123
569,0.28799998108297586,0.08809997234493494,0.28439995367079973,0.02589996438473463,2.1294000325724483,0.00300002284348011,0.1186000881716609,0.21219998598098755,0.008100061677396297,0.018900027498602867,3.6718000192195177
570,0.6438000127673149,62.81139992643148,0.22170005831867456,0.027499976567924023,2.3995001101866364,0.004100031219422817,0.17640006262809038,0.3923999611288309,0.01209997572004795,0.02989999484270811,67.37399997655302
571,0.4235999658703804,0.13459997717291117,0.38549990858882666,0.04349998198449612,3.1683999113738537,0.004100031219422817,0.17030001617968082,0.2714999718591571,0.010400079190731049,0.02580008003860712,5.405800067819655
572,0.2945999149233103,0.08880009409040213,0.2169000217691064,0.02559996210038662,1.5632999129593372,0.002700020559132099,0.11249992530792952,0.1490999711677432,0.008199946023523808,0.018300022929906845,2.8856999706476927
573,1.1080000549554825,0.25429995730519295,0.4529999569058418,0.051299924962222576,3.9718999760225415,0.004500034265220165,0.1957999775186181,0.341600039973855,0.011900090612471104,0.03130000550299883,7.440699962899089
574,0.4727999912574887,0.1577999209985137,0.37779996637254953,0.046600005589425564,3.4013999393209815,0.003500026650726795,0.13170007150620222,0.2239999594166875,0.00870006624609232,0.021200045011937618,5.65679999999702
575,0.3155999584123492,0.10449998080730438,0.2136999974027276,0.026999972760677338,2.624700078740716,0.002900022082030773,0.1175999641418457,0.15520001761615276,0.00800006091594696,0.01910002902150154,4.233499988913536
576,0.34090003464370966,0.2576999831944704,0.30720001086592674,0.02759997732937336,1.7929000314325094,0.004699919372797012,0.25289994664490223,0.2297000028192997,0.008400063961744308,0.020499923266470432,3.8095000199973583
577,0.4229999613016844,0.16459997277706861,0.3538000164553523,0.044199987314641476,2.989899949170649,0.0037999125197529793,0.15920004807412624,0.25619997177273035,0.010899966582655907,0.0350000336766243,5.254600080661476
578,0.29779993928968906,0.09079999290406704,0.2180000301450491,0.026300083845853806,1.5440999995917082,0.002599903382360935,0.12360000982880592,0.152299995534122,0.008299946784973145,0.017700018361210823,2.8916000155732036
579,0.5267000524327159,0.2738999901339412,0.5737999454140663,0.07370009552687407,3.9887999882921576,0.004900037311017513,0.19050005357712507,0.31299993861466646,0.012100092135369778,0.03530003596097231,6.713800015859306
580,0.6389999762177467,67.6855999045074,0.2818000502884388,0.044199987314641476,1.948299934156239,0.002800021320581436,0.12320000678300858,0.22130005527287722,0.008400063961744308,0.020200037397444248,71.50700001511723
581,0.46660006046295166,0.1561000244691968,0.38599991239607334,0.04299997817724943,2.986899926327169,0.004199915565550327,0.19379996228963137,0.2733999863266945,0.01109996810555458,0.02910010516643524,5.341999931260943
582,0.4325999179854989,0.14459993690252304,0.39329996798187494,0.04249997437000275,4.374599899165332,0.004200031980872154,0.17090002074837685,0.2796000335365534,0.01079996582120657,0.02659996971487999,7.124099996872246
583,0.46309991739690304,0.1550999004393816,0.33980002626776695,0.042199972085654736,3.1177999917417765,0.004300032742321491,0.1721999142318964,0.6170999258756638,0.013899989426136017,0.033400021493434906,5.6952000595629215
584,0.5540000274777412,0.16939989291131496,0.4171000327914953,0.056200078688561916,2.7552000246942043,0.00300002284348011,0.12390001211315393,0.1591000473126769,0.00879995059221983,0.019999919459223747,5.212499992921948
585,0.519900000654161,0.1821999903768301,0.7169999880716205,0.05759997293353081,4.062899970449507,0.004800036549568176,0.21950004156678915,0.2487000310793519,0.00900006853044033,0.021799933165311813,6.857499945908785
586,0.6155000301077962,0.15139998868107796,0.368200009688735,0.061400001868605614,2.4359000381082296,0.004700035788118839,0.1596999354660511,0.2300000051036477,0.009499955922365189,0.020600040443241596,4.891099990345538
587,0.4453000146895647,0.13949989806860685,0.42310007847845554,0.11679995805025101,3.4930999390780926,0.004499917849898338,0.179499969817698,0.2652999246492982,0.01179997343569994,0.026699970476329327,6.038699997588992
588,0.4498999333009124,0.1452999422326684,0.3917999565601349,0.045900000259280205,3.7526999367401004,0.004900037311017513,0.2009000163525343,0.3413999220356345,0.011599971912801266,0.029799994081258774,6.23759999871254
589,0.4723999882116914,0.15400000847876072,0.4290000069886446,0.050600036047399044,5.408099968917668,0.005399924702942371,0.21229998674243689,0.2809999277815223,0.012699980288743973,0.02819998189806938,7.935400004498661
590,0.781599897891283,73.80290003493428,0.6841999711468816,0.0836000544950366,3.2085999846458435,0.004800036549568176,0.19020005129277706,0.26620004791766405,0.011800089851021767,0.028799986466765404,80.06579999346286
591,0.45419996604323387,0.14059990644454956,0.3600000636652112,0.04529999569058418,3.3840000396594405,0.004100031219422817,0.20119990222156048,0.34629995934665203,0.012399978004395962,0.028400099836289883,5.751300021074712
592,0.5441999528557062,0.1639999682083726,0.5469999741762877,0.3109999233856797,3.400100045837462,0.004300032742321491,0.17969997134059668,0.32650004141032696,0.011600088328123093,0.02829998265951872,6.699899910017848
593,0.3507999936118722,0.2576999831944704,0.2889001043513417,0.027699978090822697,1.6502999933436513,0.002800021320581436,0.11889997404068708,0.16189995221793652,0.008399947546422482,0.020000035874545574,3.409299999475479
594,0.29470003210008144,0.09350001346319914,0.20839995704591274,0.024399952962994576,3.4748000325635076,0.0030999071896076202,0.12990005780011415,0.15890004578977823,0.008100061677396297,0.019799917936325073,4.833900020457804
595,0.2906000008806586,0.08769996929913759,0.20410004071891308,0.0241999514400959,1.5281999949365854,0.002700020559132099,0.11239992454648018,0.1506999833509326,0.0075999414548277855,0.017600017599761486,2.8322000289335847
596,0.45950000640004873,0.1406000228598714,0.3659999929368496,0.04499999340623617,3.445100039243698,0.004300032742321491,0.17610006034374237,0.3218000056222081,0.01079996582120657,0.029799994081258774,6.149700027890503
597,0.4486000398173928,0.13839988969266415,0.36419997923076153,0.044599990360438824,2.9863000381737947,0.003700028173625469,0.16149994917213917,0.26300002355128527,0.011200085282325745,0.02529995981603861,5.249899928458035
598,0.3481000894680619,0.24250010028481483,0.39599998854100704,0.031100003980100155,2.3289999226108193,0.005300040356814861,0.2161000156775117,0.34740008413791656,0.011599971912801266,0.02819998189806938,4.6165999956429005
599,0.2902999985963106,0.08759996853768826,0.20150002092123032,0.024499953724443913,2.4163000052794814,0.004600035026669502,0.19530009012669325,0.4920000210404396,0.009399955160915852,0.020600040443241596,4.159300005994737
600,0.5885999416932464,57.69120005425066,0.6223999662324786,0.05780009087175131,4.419500008225441,0.004599918611347675,0.166199984960258,0.3205999964848161,0.011199968867003918,0.026999972760677338,64.74549998529255
601,0.3160000778734684,0.09180000051856041,0.2087999600917101,0.02619996666908264,1.7016000347211957,0.00400003045797348,0.24709990248084068,0.28549996204674244,0.01379998866468668,0.031000003218650818,3.3764999825507402
602,0.31669996678829193,0.09639991912990808,0.5821000086143613,0.03300001844763756,1.8539000302553177,0.002600019797682762,0.1596000511199236,0.24020008277148008,0.009299954399466515,0.022400054149329662,3.8705000188201666
603,0.2866999711841345,0.08769996929913759,0.20340003538876772,0.02420006785541773,1.6069000121206045,0.002499902620911598,0.15300000086426735,0.1531000016257167,0.00809994526207447,0.018699909560382366,2.9689999064430594
604,0.41990005411207676,0.13719999697059393,0.37430005613714457,0.045599997974932194,2.0330999977886677,0.003100023604929447,0.12100010644644499,0.17870008014142513,0.008600065484642982,0.02110004425048828,3.9114999817684293
605,0.4523000679910183,0.14510005712509155,0.381199992261827,0.04379998426884413,2.082900027744472,0.002800021320581436,0.13160007074475288,0.15839992556720972,0.0075999414548277855,0.019300030544400215,4.203899996355176
606,0.3671998856589198,0.09650003630667925,0.22439996246248484,0.02559996210038662,1.7275999998673797,0.002700020559132099,0.11280004400759935,0.15029998030513525,0.008299946784973145,0.018400023691356182,3.228499903343618
607,0.40149991400539875,0.13319996651262045,0.34309993498027325,0.041899969801306725,3.0626000370830297,0.004100031219422817,0.16599998343735933,0.3197999903932214,0.010899966582655907,0.02519995905458927,5.285799968987703
608,0.4592000041157007,0.13810000382363796,0.35550002939999104,0.04290009383112192,2.1118000149726868,0.002900022082030773,0.12179999612271786,0.2188999205827713,0.008499948307871819,0.020000035874545574,4.078300087712705
609,0.2882999833673239,0.08929998148232698,0.27219997718930244,0.029699993319809437,1.5472000231966376,0.002699904143810272,0.11250004172325134,0.15009997878223658,0.00800006091594696,0.01750001683831215,2.9281999450176954
610,0.4342000465840101,34.997900016605854,0.20330003462731838,0.02429995220154524,2.238999935798347,0.003500026650726795,0.12620002962648869,0.2327000256627798,0.008400063961744308,0.02010003663599491,38.992100046016276
611,0.31969998963177204,0.10619999375194311,0.21700002253055573,0.02619996666908264,3.2824999652802944,0.004699919372797012,0.17060001846402884,0.3727000439539552,0.01170008908957243,0.028699985705316067,4.978199955075979
612,0.30069996137171984,0.10800000745803118,0.23120001424103975,0.02729997504502535,2.032299991697073,0.003200024366378784,0.12250000145286322,0.22329995408654213,0.008499948307871819,0.019499915651977062,3.574599977582693
613,0.295699923299253,0.10519998613744974,0.20890007726848125,0.024700071662664413,3.223199979402125,0.005400041118264198,0.41069998405873775,0.6231000879779458,0.013999990187585354,0.031400006264448166,5.374599946662784
