scenario_idx,timestep,t_sim,adv_ctrl_pitch,adv_ctrl_yaw,adv_ctrl_throttle,base_ctrl_pitch,base_ctrl_yaw,base_ctrl_throttle,state_norm,safe_flag,active_controller,switch_event,recovery_timestep
3,3,0.03,-0.006864692057995769,0.00616632700146842,0.2,-1.3151837977412733e-09,-3.361018170937098e-09,0.3333333333333333,4.337752849885134e-12,True,ADVANCED,False,-1
3,4,0.04,0.0031061764025742756,-0.003812220869694891,0.2,-1.2340190908388595e-09,-1.5119658993041214e-08,0.3333333333333333,7.014136228518028e-12,True,ADVANCED,False,-1
3,5,0.05,0.023538579815701306,-0.023093389809233516,0.2,-1.3506721078546003e-09,-2.1127770689301283e-08,0.3333333333333333,1.0129961821087093e-11,True,ADVANCED,False,-1
3,6,0.06,0.00803463338896749,-0.009735902798066248,0.2,-2.904611971922888e-09,1.176996555144684e-09,0.3333333333333333,1.360262853803491e-11,True,ADVANCED,False,-1
3,7,0.07,-0.005095498209403736,0.0053850474054629735,0.2,-4.85851057254831e-09,3.293437043282622e-08,0.3333333333333333,1.755217145874271e-11,True,ADVANCED,False,-1
3,8,0.08,-0.0003625466799081251,-0.00014221033673425174,0.2,-6.3246120968446434e-09,5.505395003618493e-08,0.3333333333333333,2.1874962147574233e-11,True,ADVANCED,False,-1
3,9,0.09,0.002723797497354831,-0.005908234275769698,0.2,-7.668980034954015e-09,7.513222408328914e-08,0.3333333333333333,2.6491818793273073e-11,True,ADVANCED,False,-1
3,10,0.1,-0.05304956878176457,0.00589416299170861,0.2,-9.125605755944584e-09,1.002925518566065e-07,0.3333333333333333,3.1467596199170704e-11,True,ADVANCED,False,-1
3,11,0.11,-0.07075436220608024,-0.005697266514417947,0.2,-7.17698938923695e-09,1.1586385126254165e-07,0.3333333333333333,4.431839245817842e-11,True,ADVANCED,False,-1
3,12,0.12,-0.04804463796220037,0.004843126503538259,0.2,-1.0580688401879142e-09,1.367147405451741e-07,0.3333333333333333,6.436147226201692e-11,True,ADVANCED,False,-1
3,13,0.13,-0.06092336684715496,-0.003732778069151247,0.2,7.531478076098538e-09,1.496687890952727e-07,0.3333333333333333,9.083546756281487e-11,True,ADVANCED,False,-1
3,14,0.14,-0.046393155468476735,-0.004630826304677008,0.2,1.9237216542646584e-08,1.6580676647330906e-07,0.3333333333333333,1.231863582858609e-10,True,ADVANCED,False,-1
3,15,0.15,-0.050250638680487576,0.014802562457876936,0.2,3.293899743410042e-08,1.8588793767910738e-07,0.3333333333333333,1.6087352823846845e-10,True,ADVANCED,False,-1
