time,true_x,true_y,true_z,est_x,est_y,est_z,pos_error_norm,vel_error_norm
60.329999999996566,1735.6391568512877,42.53178097102841,8643.73056964205,1738.0906043358589,60.38372118827853,8604.316166031907,43.33816535379751,26.667358230274623
60.339999999996564,1736.3289708255736,42.56804569444836,8646.279180205693,1738.7158206721465,60.45615284924281,8606.608311017722,43.582786646800656,26.670400856338397
60.34999999999656,1737.0189478673335,42.60428287182217,8648.828263445599,1739.3407520442836,60.528126556756916,8608.90095016099,43.827449083939825,26.673377663963556
60.35999999999656,1737.7090875860165,42.64049246754076,8651.377819516903,1739.9654201303608,60.59961945974594,8611.194078913191,44.07214866306427,26.675925560699945
60.36999999999656,1738.399389699217,42.676674417841404,8653.927848490295,1740.5898480963908,60.67061362203654,8613.487692693136,44.316883430274764,26.6784687015158
60.379999999996556,1739.0898538469012,42.712828800306795,8656.478350589152,1741.2140574824782,60.74108341129423,8615.78178827001,44.561647074584805,26.680209370205983
60.389999999996554,1739.780479815593,42.74895559136966,8659.029325881549,1741.8380758894778,60.81101008055401,8618.07636526151,44.80643366214312,26.68127835454242
60.39999999999655,1740.4712674200655,42.78505475011127,8661.580774419775,1743.092756441703,60.63317044375975,8622.727087523535,42.83732512582324,25.98218110965745
60.40999999999655,1741.1622164534294,42.8211262261154,8664.13269630393,1743.7158492729766,60.70082657013802,8625.02992367098,43.072398964456546,25.98558026131112
60.41999999999655,1741.8533267559665,42.857169927698195,8666.685091588537,1744.3388294909605,60.767831621509934,8627.333200972726,43.30751460421887,25.98767505262339
60.42999999999655,1742.5445980815612,42.8931858126194,8669.237960447526,1744.9617294073564,60.834175479223795,8629.636921817822,43.54266751836235,25.98905142713538
60.439999999996544,1743.2360302479046,42.92917365582801,8671.791302934867,1745.5845805339145,60.89984569940293,8631.941081390407,43.7778585507129,25.99049222034265
60.44999999999654,1743.9276230846167,42.96513331489383,8674.34511915203,1746.2074136218407,60.964832914589536,8634.2456754558,44.01308913630158,25.991208610347538
60.45999999999654,1744.619376522621,43.001064727384595,8676.899409180172,1746.8302560400218,61.02913510413769,8636.550698772227,44.24836427862426,25.99252952601891
60.46999999999654,1745.3112904519048,43.03696779196698,8679.454173134976,1747.4531400170301,61.092750843502344,8638.856148676014,44.483687022708416,25.992382086893226
60.47999999999654,1746.0033648481517,43.07284232244088,8682.009411029521,1748.0761048191223,61.1556773920158,8641.162029113408,44.71905393164698,25.991161876017348
60.489999999996535,1746.6955995992407,43.10868817111663,8684.565123002114,1748.69917983697,61.21790988311564,8643.46833770436,44.95446592490031,25.990166332147737
60.49999999999653,1747.3879947340224,43.14450512994605,8687.121309054117,1749.96499933453,61.090854416856224,8648.068244098213,43.05640820933493,25.3821278419339
60.50999999999653,1748.080550222502,43.18029292148408,8689.677969229957,1750.5870622249645,61.15092788588641,8650.382021080317,43.282766367475695,25.381741296534372
60.51999999999653,1748.7732661457815,43.21605133166909,8692.235103526458,1751.2093194252027,61.21028476729582,8652.69620267235,43.509211361124166,25.380580164610965
60.52999999999653,1749.4661425854617,43.25178006939591,8694.792711926073,1751.83180078419,61.26892957846582,8655.01078766029,43.735746403072135,25.37923692969916
60.539999999996525,1750.1591795430695,43.28747889845146,8697.350794529873,1752.4545309432276,61.32686930813777,8657.325772121401,43.9623778156048,25.377973806396167
60.54999999999652,1750.852377036028,43.323147637827866,8699.909351476728,1753.077532559825,61.38411645753623,8659.641156513533,44.18910994131309,25.37589882786805
60.55999999999652,1751.5457351807745,43.35878600465296,8702.468382786334,1753.7008367672904,61.440682251639444,8661.9569401335,44.41594781774757,25.37362256873545
60.56999999999652,1752.2392540600301,43.39439362091817,8705.02788847563,1754.3244726129533,61.496569118364974,8664.273121393899,44.64289343266158,25.370660782833177
60.57999999999652,1752.932933763974,43.42997028329276,8707.58786867358,1754.948465034172,61.55178922549108,8666.589702794272,44.86994866881606,25.36710373429682
60.589999999996515,1753.626774412263,43.46551569726368,8710.148323459885,1755.5728353895213,61.606358772901224,8668.906680606275,45.09712237035637,25.364315169057306
60.59999999999651,1754.3207761299993,43.50102953844064,8712.709252912055,1756.8421591778285,61.57158813300526,8673.4760883406,43.268275476200024,24.780693633596268
60.60999999999651,1755.0149390986353,43.536511511956206,8715.270657098637,1757.4655000304945,61.62465306704366,8675.800431907846,43.48660472386176,24.776675276653098
