t,x,y,z,vx,vy,vz,roll,pitch,yaw,p,q,r
97.91000000001318,4764.58829166681,81.19311023129403,16877.01387274893,82.2185240645086,1.3324794415856522,62.17954107024404,-2.740510764179412,0.24058167061503855,0.041702298956090456,0.1377693467519678,1.0935800139970502,-6.112912095251867e-16
97.92000000001319,4765.410478214049,81.20643718399089,16877.63468430084,82.21865472400029,1.3326952696859273,62.081155191165394,-2.740151649112285,0.23049904913163588,0.037302987656557374,0.13857763255331745,1.095257959926336,-6.112912095251867e-16
97.9300000000132,4766.232666098025,81.21976630404372,16878.254511951298,82.2187883975435,1.3329120052828103,61.98276504571887,-2.739741396130526,0.22040258714293448,0.032903352775938144,0.13937729195162635,1.096940552436057,-6.112912095251867e-16
97.9400000000132,4767.054855348217,81.23309760532084,16878.873355656026,82.21892501916365,1.3331301277120233,61.88437047285827,-2.7392801070428425,0.21029247728087097,0.028502407319308976,0.1401713048078532,1.0986267895569066,-6.171119756165335e-16
97.9500000000132,4767.877045991065,81.24643108068507,16879.491215403126,82.21906428475845,1.3333475364235012,61.7859747102301,-2.738767911411297,0.20016900044814623,0.0240992044105941,0.14095364987974257,1.100307209235308,-6.229327417078803e-16
97.96000000001321,4768.699238050505,81.25976672937458,16880.108091169805,82.21920594408252,1.3335648689501216,61.687576667866836,-2.738204902921131,0.19003244263648345,0.01969280042347199,0.14172554862188788,1.101981394541071,-6.28753507799227e-16
97.97000000001321,4769.521431553112,81.27310457806871,16880.72398291729,82.21935026067531,1.3337848694134562,61.58917474870752,-2.7375909975333172,0.17988305013947947,0.01528223375835469,0.14250279037121052,1.103653856361345,-6.229327417078803e-16
97.98000000001322,4770.343626523193,81.28644463675231,16881.338890611267,82.21949700812114,1.3340058683599356,61.49076939780457,-2.73692619991341,0.16972110532682882,0.010866556763881041,0.14327388260376178,1.105320897783631,-6.229327417078803e-16
97.99000000001323,4771.165822989859,81.29978690511571,16881.952814208,82.21964666661988,1.3342268363402254,61.392359673619026,-2.7362106012331573,0.15954685283704784,0.00644480424534466,0.1440281135313789,1.1069868154999143,-6.229327417078803e-16
98.00000000001323,4771.988020979117,81.31313138128125,16882.56575368588,82.21979892582381,1.3344476165538748,61.29394778811428,-2.7354442085214545,0.14936059730724138,0.002016035459367904,0.144771114921159,1.1086452826995106,-6.229327417078803e-16
98.01000000001324,4772.810220514664,81.32647805966171,16883.177709024745,82.21995355474066,1.3346678380458006,61.1955338863478,-2.734627029685405,0.13916266935360233,-0.002420681655348922,0.14550035202863665,1.110293696463297,-6.171119756165335e-16
98.02000000001324,4773.632421625585,81.33982694081608,16883.78868019388,82.22011109208333,1.3348881154374599,61.09711691336144,-2.7337590384290404,0.12895335503135152,-0.006866301810780628,0.14621724108095352,1.1119371490868595,-6.229327417078803e-16
98.03000000001325,4774.454624333467,81.3531780170306,16884.398667178823,82.22027078818132,1.3351076214512754,60.998698494130046,-2.7328401953914923,0.11873302094478277,-0.0113217486653161,0.1469203315784824,1.1135671286802753,-6.28753507799227e-16
98.04000000001325,4775.276828653497,81.36653129018902,16885.00766996688,82.22043200302083,1.3353273158416352,60.90027880560913,-2.7318703618786184,0.10850209047694848,-0.015787926209930525,0.14761708061356635,1.1151777365146378,-6.331190823677371e-16
98.05000000001326,4776.0990346097615,81.37988676247474,16885.615688517333,82.2205956264247,1.3355472285721348,60.801855045401226,-2.7308494671987638,0.09826090420774669,-0.020265780248520215,0.14829891775280662,1.116778300505385,-6.272983162763903e-16
98.06000000001326,4776.921242244331,81.39324442917385,16886.222722790953,82.22076345689328,1.3357666699109254,60.70342736188145,-2.7297774624510716,0.08800967873983212,-0.024756316506389542,0.1489618437907983,1.1183826432426558,-6.28753507799227e-16
98.07000000001327,4777.743451578993,81.40660429119173,16886.828772762034,82.2209334661704,1.3359862017874575,60.604997107846856,-2.7286541915783764,0.07774880387721916,-0.029260471642598596,0.1496134508838559,1.1199722065159283,-6.272983162763903e-16
98.08000000001327,4778.565662646154,81.41996635419648,16887.43383838891,82.22110671611689,1.3362063004742493,60.50656268796992,-2.727479491062242,0.06747859069718598,-0.03377922466442418,0.15025247312604412,1.1215559455711062,-6.200223586622069e-16
98.09000000001328,4779.38787546567,81.43333063438581,16888.037919611263,82.221281951562,1.3364280189331805,60.4081222352469,-2.7262531606340845,0.05719945030373941,-0.03831351916029502,0.1508799215085077,1.1231233234397882,-6.200223586622069e-16
98.10000000001328,4780.210090047103,81.44669713549483,16888.64101641382,82.22145814336561,1.3366501109017452,60.30968025582756,-2.7249749262943577,0.04691190342003204,-0.042864259779002545,0.15150068201741618,1.1246627691575868,-6.142015925708601e-16
98.11000000001329,4781.03230642581,81.4600658792645,16889.243128732563,82.22163787070659,1.3368743769675469,60.211231874028364,-2.7236445117703028,0.036616274205663935,-0.04743244839437488,0.15211320819322777,1.1261962055024708,-6.214775501850435e-16
98.12000000001329,4781.854524617513,81.47343685557651,16889.844256555316,82.22181917030642,1.3370976311998142,60.112782275066294,-2.7222616916886553,0.026313055051541356,-0.05201902295220129,0.15270972840282382,1.127705676884418,-6.214775501850435e-16
98.1300000000133,4782.676744649984,81.48681007474922,16890.444399845575,82.22200324712927,1.3373219172704478,60.014329025820054,-2.720826142058508,0.016002658565248407,-0.05662496804396544,0.15329794639764213,1.1292003687697034,-6.287535077992269e-16
98.1400000000133,4783.498966547626,81.5001855387575,16891.043558561338,82.22218976417057,1.3375464008286715,59.915871576182354,-2.7193375989920208,0.0056855315107509075,-0.06125126502012512,0.15386944514720005,1.130677022705769,-6.258431247535536e-16
98.1500000000133,4784.321190338834,81.51356324618008,16891.641732677992,82.22237912081445,1.3377707422583762,59.81741166547965,-2.7177957410979268,-0.004637896704711153,-0.06589891542322013,0.15442759561277253,1.1321380308815208,-6.258431247535536e-16
98.16000000001331,4785.143416028335,81.52694319258295,16892.23892217933,82.22256895019065,1.3379946402869936,59.71895013385667,-2.7162002302317276,-0.01496701029456693,-0.07056884996015245,0.15497174948103615,1.1335634629884288,-6.258431247535536e-16
98.17000000001332,4785.965643640638,81.54032537418009,16892.83512704834,82.22276123028671,1.3382181597139804,59.620486900713615,-2.7145506944287776,-0.025301332022155343,-0.07526207537273022,0.15550298558543715,1.1349690398657837,-6.200223586622068e-16
98.18000000001332,4786.787873190993,81.55370976657733,16893.4303473006,82.22295503557517,1.338439239723704,59.522025225993076,-2.7128467865243873,-0.03564032352414426,-0.07997958496790591,0.15601647495586787,1.1363485951116605,-6.127464010480234e-16
98.19000000001333,4787.610104697635,81.56709636764394,16894.024582926748,82.22315066410036,1.338660106661054,59.42356261469809,-2.711088052875585,-0.045983445350697316,-0.08472238660981435,0.1565204872126637,1.1377025796476616,-6.127464010480234e-16
98.20000000001333,4788.432338164791,81.58048517087029,16894.617833914624,82.22334671567111,1.3388803226345527,59.32509878769478,-2.709274068092408,-0.05633004645149642,-0.08949145272778702,0.1570100578259027,1.1390193112792417,-6.127464010480234e-16
98.21000000001334,4789.254573607451,81.5938761688229,16895.21010025688,82.22354426594237,1.3390997952619086,59.22663422578414,-2.707404367750014,-0.06667954953329391,-0.09428780564867556,0.15748660029774494,1.140307505151361,-6.098360180023501e-16
98.22000000001334,4790.076811042527,81.60726935547903,16895.801381945053,82.22374350761753,1.339318665613526,59.12816881708581,-2.7054784556557547,-0.07703138139369714,-0.09911248678357287,0.15795081767957653,1.1415682531338986,-6.127464010480234e-16
98.23000000001335,4790.899050493529,81.62066473652266,16896.39167893266,82.22394510019284,1.3395381043621628,59.02969876087789,-2.7034958520708585,-0.08738497809032442,-0.1039665596993189,0.1583985046003466,1.1428032375947033,-6.127464010480234e-16
98.24000000001335,4791.7212919652775,81.63406229221725,16896.980991242308,82.22414717483517,1.339755569459583,58.931230964524154,-2.701456014754395,-0.09773968594955229,-0.10885106433126612,0.15883372493807996,1.144003235327087,-6.069256349566766e-16
98.25000000001336,4792.54353547941,81.64746202072048,16897.569318855953,82.22435141321445,1.339972850322911,58.832761364471466,-2.6993583732125552,-0.10809492782850283,-0.11376709595178958,0.15925643118515992,1.1451774115227267,-6.112912095251867e-16
98.26000000001336,4793.365781053969,81.66086391887906,16898.156661751713,82.22455745590594,1.3401898158577237,58.73428957609048,-2.6972023580119515,-0.11845008641599697,-0.11871575105252563,0.15966404503468612,1.1463220692231644,-6.171119756165335e-16
98.27000000001337,4794.188028697645,81.67426797777458,16898.74301992226,82.22476436759825,1.3404058895523203,58.63581705484421,-2.694987373756952,-0.12880448141662892,-0.12369811655442775,0.16005687110426453,1.1474309887856309,-6.112912095251867e-16
98.28000000001337,4795.010278426149,81.68767419287998,16899.32839336214,82.22497285040482,1.3406215105410793,58.53734398775792,-2.692712754180516,-0.13915747213041296,-0.12871531983749485,0.16043911078638004,1.148509344044021,-6.054704434338399e-16
98.29000000001338,4795.832530257631,81.70108257082661,16899.912782040985,82.22518314823631,1.340837794662796,58.43886788449962,-2.6903778120257638,-0.14950838925715204,-0.13376849715350647,0.16081029368035568,1.1495547971129052,-6.112912095251867e-16
98.30000000001338,4796.654784195153,81.71449310310831,16900.496185941363,82.22539375219277,1.3410532281695215,58.340390037943834,-2.687981914214369,-0.15985646814693988,-0.13885876071010017,0.16116296701349667,1.1505575838486568,-6.156567840936968e-16
98.31000000001339,4797.477040249397,81.72790579160217,16901.078605026603,82.22560542437314,1.3412688493853715,58.24190852411094,-2.6855243891564395,-0.17020095508444322,-0.14398725033774928,0.16149825229522033,1.1515197355396594,-6.171119756165335e-16
98.3200000000134,4798.299298430834,81.74132063339455,16901.660039270955,82.22581814374215,1.3414841792382832,58.1434244350466,-2.6830045355509036,-0.1805410982793363,-0.149155130124895,0.16181637009685904,1.1524423214244308,-6.185671671393702e-16
98.3300000000134,4799.12155875755,81.75473763785476,16902.240488624524,82.22603267159981,1.3417004460209867,58.04493535702296,-2.6804216175490634,-0.19087614184697688,-0.1543635863859405,0.16211800200315318,1.1533257766311587,-6.185671671393702e-16
98.3400000000134,4799.943821248745,81.76815680255814,16902.819953065275,82.22624911949076,1.3419164703381885,57.946444075175506,-2.6777748544198934,-0.20120537138316985,-0.15961385187607946,0.16240433129474266,1.1541756685475835,-6.222051459464619e-16
98.35000000001341,4800.766085905956,81.78157810807885,16903.398432609218,82.22646572111637,1.3421305520703029,57.8479543941986,-2.6750634387357866,-0.21152800802156135,-0.16490715328264205,0.16267565800199874,1.1549857769756322,-6.294811035606453e-16
98.36000000001341,4801.5883527431,81.79500155725025,16903.975927236686,82.22668371438698,1.3423449171397264,57.749462746863514,-2.672286492118104,-0.22184327267736692,-0.17024474455653804,0.16293607589780698,1.1557570914385509,-6.280259120378086e-16
98.37000000001342,4802.410621773181,81.80842713910697,16904.552436949234,82.22690300813244,1.3425581856719375,57.65097125489447,-2.669443127582679,-0.23215041645128642,-0.1756279239804701,0.16318298798587214,1.1564940588836674,-6.265707205149719e-16
98.38000000001342,4803.232892995767,81.82185483674674,16905.1279617616,82.22712225851905,1.3427697639771394,57.55248123638034,-2.666532436855941,-0.24244861501851567,-0.18105797994170625,0.16341622179619322,1.1571893120563468,-6.272983162763902e-16
98.39000000001343,4804.055166415145,81.83528464630217,16905.702501661457,82.22734193784807,1.342980955543968,57.453989985932054,-2.6635534857887637,-0.2527370052225244,-0.18653620983175534,0.1636357199417915,1.1578395909539123,-6.316638908449003e-16
98.40000000001343,4804.877442025591,81.84871654683434,16906.276056673258,82.22756104460998,1.3431900532167087,57.35550118013669,-2.6605053032101926,-0.26301473102203166,-0.19206394500283142,0.16384192756648908,1.1584468313117515,-6.294811035606453e-16
98.41000000001344,4805.699719844485,81.86215054748286,16906.848626756175,82.22778188937606,1.3434000648510203,57.25700829175555,-2.6573868953878454,-0.27328092576465446,-0.19764254235889278,0.16403398642619998,1.1590110163105856,-6.26570720514972e-16
98.42000000001345,4806.521999863507,81.87558663287372,16907.42021191432,82.22800190216063,1.3436085390857764,57.15851581457704,-2.654197272999588,-0.28353464909801196,-0.20327335022823467,0.1642092567922831,1.1595250195943114,-6.26570720514972e-16
98.43000000001345,4807.344282091205,81.88902480069324,16907.990812125536,82.22822276981785,1.3438167819519091,57.0600211216711,-2.6509354031819576,-0.29377499482764047,-0.208957767424655,0.1643683156684798,1.1599939154611,-6.33119082367737e-16
98.44000000001346,4808.166566539628,81.90246505593983,16908.560427349654,82.2284448422128,1.3440255246598067,56.96152241169449,-2.647600238194488,-0.3040010166938003,-0.21469720347449495,0.1645099085977022,1.1604144276320312,-6.403950399819204e-16
98.45000000001346,4808.9888532140785,81.91590738870542,16909.129057588423,82.22866744513053,1.3442332765598244,56.86302387683529,-2.6441906447001164,-0.31421181688384614,-0.2204931292625485,0.16463833077342285,1.1607933699403952,-6.469434018346855e-16
98.46000000001347,4809.811142124677,81.92935178765914,16909.696702843787,82.22889105981253,1.344439895372017,56.764525536315595,-2.640705456372546,-0.3244065201312796,-0.22634706504450763,0.16475279937371384,1.1611347148776818,-6.534917636874505e-16
